timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,
1.71899E+12,810,HTTP Request,200,OK,Thread Group 90 1-67,text,TRUE,,1708,14385,3,3,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,810,0,130,,
1.71899E+12,795,HTTP Request,200,OK,Thread Group 90 1-68,text,TRUE,,1708,17619,3,3,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,795,0,127,,
1.71899E+12,746,HTTP Request,200,OK,Thread Group 90 1-69,text,TRUE,,1708,14502,3,3,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,746,0,102,,
1.71899E+12,830,HTTP Request,200,OK,Thread Group 90 1-70,text,TRUE,,1708,12197,3,3,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,830,0,205,,
1.71899E+12,786,HTTP Request,200,OK,Thread Group 90 1-71,text,TRUE,,1708,12432,3,3,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,786,0,123,,
1.71899E+12,5012,HTTP Request,200,OK,Thread Group 90 1-65,text,TRUE,,1712,15294,2,2,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,5012,0,118,,
1.71899E+12,857,HTTP Request,200,OK,Thread Group 90 1-72,text,TRUE,,1708,13703,2,2,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,857,0,204,,
1.71899E+12,1029,HTTP Request,200,OK,Thread Group 90 1-73,text,TRUE,,1708,16291,2,2,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,1029,0,105,,
1.71899E+12,896,HTTP Request,200,OK,Thread Group 90 1-75,text,TRUE,,1708,16033,3,3,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,896,0,116,,
1.71899E+12,873,HTTP Request,200,OK,Thread Group 90 1-76,text,TRUE,,1708,18572,3,3,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,873,0,129,,
1.71899E+12,776,HTTP Request,200,OK,Thread Group 90 1-77,text,TRUE,,1712,12782,3,3,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,776,0,119,,
1.71899E+12,814,HTTP Request,200,OK,Thread Group 90 1-78,text,TRUE,,1708,14105,3,3,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,814,0,115,,
1.71899E+12,814,HTTP Request,200,OK,Thread Group 90 1-79,text,TRUE,,1708,14244,3,3,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,814,0,126,,
1.71899E+12,847,HTTP Request,200,OK,Thread Group 90 1-80,text,TRUE,,1708,13446,3,3,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,847,0,93,,
1.71899E+12,829,HTTP Request,200,OK,Thread Group 90 1-81,text,TRUE,,1708,12246,3,3,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,829,0,187,,
1.71899E+12,801,HTTP Request,200,OK,Thread Group 90 1-82,text,TRUE,,1708,14736,3,3,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,801,0,125,,
1.71899E+12,789,HTTP Request,200,OK,Thread Group 90 1-83,text,TRUE,,1708,13531,3,3,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,789,0,130,,
1.71899E+12,790,HTTP Request,200,OK,Thread Group 90 1-84,text,TRUE,,1708,13352,3,3,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,790,0,109,,
1.71899E+12,1057,HTTP Request,200,OK,Thread Group 90 1-85,text,TRUE,,1708,14489,3,3,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,1057,0,130,,
1.71899E+12,759,HTTP Request,200,OK,Thread Group 90 1-87,text,TRUE,,1708,11927,4,4,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,759,0,116,,
1.71899E+12,772,HTTP Request,200,OK,Thread Group 90 1-88,text,TRUE,,1708,11773,4,4,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,772,0,122,,
1.71899E+12,771,HTTP Request,200,OK,Thread Group 90 1-89,text,TRUE,,1708,12093,4,4,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,771,0,109,,
1.71899E+12,895,HTTP Request,200,OK,Thread Group 90 1-90,text,TRUE,,1708,12922,3,3,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,895,0,102,,
1.71899E+12,17515,HTTP Request,200,OK,Thread Group 90 1-74,text,TRUE,,1712,13382,2,2,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,17515,0,114,,
1.71899E+12,17039,HTTP Request,200,OK,Thread Group 90 1-86,text,TRUE,,1712,12944,1,1,https://skripsi-arcface-psp6a4cyiq-et.a.run.app/upload,17039,0,127,,
