timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,
1.71907E+12,913,HTTP Request,200,OK,Thread Group 180 1-132,text,TRUE,,1708,13434,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,913,0,251,,
1.71907E+12,778,HTTP Request,200,OK,Thread Group 180 1-133,text,TRUE,,1708,13766,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,778,0,116,,
1.71907E+12,785,HTTP Request,200,OK,Thread Group 180 1-134,text,TRUE,,1708,14962,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,785,0,132,,
1.71907E+12,671,HTTP Request,200,OK,Thread Group 180 1-135,text,TRUE,,1708,13198,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,671,0,134,,
1.71907E+12,764,HTTP Request,200,OK,Thread Group 180 1-136,text,TRUE,,1708,14217,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,761,0,131,,
1.71907E+12,872,HTTP Request,200,OK,Thread Group 180 1-137,text,TRUE,,1708,14474,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,872,0,216,,
1.71907E+12,856,HTTP Request,200,OK,Thread Group 180 1-138,text,TRUE,,1712,12990,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,856,0,161,,
1.71907E+12,858,HTTP Request,200,OK,Thread Group 180 1-139,text,TRUE,,1708,13796,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,858,0,299,,
1.71907E+12,789,HTTP Request,200,OK,Thread Group 180 1-141,text,TRUE,,1708,16086,4,4,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,789,0,236,,
1.71907E+12,827,HTTP Request,200,OK,Thread Group 180 1-142,text,TRUE,,1712,12540,4,4,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,827,0,163,,
1.71907E+12,695,HTTP Request,200,OK,Thread Group 180 1-143,text,TRUE,,1708,14231,4,4,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,694,0,132,,
1.71907E+12,760,HTTP Request,200,OK,Thread Group 180 1-144,text,TRUE,,1708,10815,4,4,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,760,0,113,,
1.71907E+12,674,HTTP Request,200,OK,Thread Group 180 1-145,text,TRUE,,1708,10995,4,4,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,674,0,106,,
1.71907E+12,774,HTTP Request,200,OK,Thread Group 180 1-146,text,TRUE,,1708,15788,4,4,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,771,0,131,,
1.71907E+12,714,HTTP Request,200,OK,Thread Group 180 1-147,text,TRUE,,1708,14215,4,4,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,714,0,120,,
1.71907E+12,703,HTTP Request,200,OK,Thread Group 180 1-148,text,TRUE,,1708,13411,4,4,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,703,0,135,,
1.71907E+12,742,HTTP Request,200,OK,Thread Group 180 1-149,text,TRUE,,1708,13102,4,4,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,742,0,127,,
